index	module_path	qualname	kind	lineno	end_lineno
0083	src/mindroom/custom_tools/claude_agent.py	_ClaudeSessionManager._namespace_max_sessions	method	218	219
0083	src/mindroom/custom_tools/claude_agent.py	_ClaudeSessionManager._disconnect	async_method	221	224
0083	src/mindroom/custom_tools/claude_agent.py	_ClaudeSessionManager._disconnect_many	async_method	226	228
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools	class	231	627
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools.__init__	method	236	283
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools._build_options	method	285	317
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools._build_stderr_callback	method	320	328
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools._build_stderr_callback.<locals>._on_stderr	nested_function	323	326
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools._format_session_error	method	330	354
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools._namespace	method	356	366
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools._ensure_namespace_config	method	368	373
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools._session_key	method	375	386
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools._resolve_model	method	388	400
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools._get_or_create_session	async_method	402	455
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools.claude_start_session	async_method	457	477
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools.claude_send	async_method	479	529
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools._collect_response	async_method	531	558
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools._format_response_output	method	560	572
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools.claude_session_status	async_method	574	595
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools.claude_interrupt	async_method	597	614
0083	src/mindroom/custom_tools/claude_agent.py	ClaudeAgentTools.claude_end_session	async_method	616	627
0084	src/mindroom/custom_tools/coding.py	_TruncateResult	class	38	44
0084	src/mindroom/custom_tools/coding.py	_truncate_head	function	47	69
0084	src/mindroom/custom_tools/coding.py	_truncate_to_max_bytes	function	72	78
0084	src/mindroom/custom_tools/coding.py	_normalize_for_fuzzy	function	122	135
0084	src/mindroom/custom_tools/coding.py	_MatchResult	class	139	145
0084	src/mindroom/custom_tools/coding.py	_NormalizedLineMap	class	149	153
0084	src/mindroom/custom_tools/coding.py	_split_line_body_ending	function	156	162
0084	src/mindroom/custom_tools/coding.py	_normalize_prefix_map	function	165	174
0084	src/mindroom/custom_tools/coding.py	_normalize_prefix_map_linear	function	177	189
0084	src/mindroom/custom_tools/coding.py	_normalize_prefix_map_slow	function	192	210
0084	src/mindroom/custom_tools/coding.py	_build_normalized_line_maps	function	213	234
0084	src/mindroom/custom_tools/coding.py	_find_all_matches	function	237	288
0084	src/mindroom/custom_tools/coding.py	_cumulative_offsets	function	291	296
0084	src/mindroom/custom_tools/coding.py	_norm_to_orig_offset	function	299	322
0084	src/mindroom/custom_tools/coding.py	_make_diff	function	325	339
0084	src/mindroom/custom_tools/coding.py	_outside_base_dir_message	function	342	347
0084	src/mindroom/custom_tools/coding.py	_resolve_path	function	350	365
0084	src/mindroom/custom_tools/coding.py	_is_git_repo	function	368	371
0084	src/mindroom/custom_tools/coding.py	_gitignored_paths	function	374	409
0084	src/mindroom/custom_tools/coding.py	_format_read_output	function	412	438
0084	src/mindroom/custom_tools/coding.py	_apply_byte_limit	function	441	452
0084	src/mindroom/custom_tools/coding.py	_pagination_hint	function	455	461
0084	src/mindroom/custom_tools/coding.py	_list_directory	function	464	486
0084	src/mindroom/custom_tools/coding.py	_find_files_in	function	489	528
0084	src/mindroom/custom_tools/coding.py	_resolve_and_read	function	531	546
0084	src/mindroom/custom_tools/coding.py	_normalize_search_root	function	549	560
0084	src/mindroom/custom_tools/coding.py	CodingTools	class	563	810
0084	src/mindroom/custom_tools/coding.py	CodingTools.__init__	method	570	583
0084	src/mindroom/custom_tools/coding.py	CodingTools.read_file	method	585	605
0084	src/mindroom/custom_tools/coding.py	CodingTools.edit_file	method	607	647
0084	src/mindroom/custom_tools/coding.py	CodingTools.write_file	method	649	673
0084	src/mindroom/custom_tools/coding.py	CodingTools.grep	method	675	741
0084	src/mindroom/custom_tools/coding.py	CodingTools.find_files	method	743	784
0084	src/mindroom/custom_tools/coding.py	CodingTools.ls	method	786	810
0084	src/mindroom/custom_tools/coding.py	_truncate_line	function	816	820
0084	src/mindroom/custom_tools/coding.py	_RgEvent	class	824	830
0084	src/mindroom/custom_tools/coding.py	_parse_rg_event	function	833	857
0084	src/mindroom/custom_tools/coding.py	_run_ripgrep	function	860	897
0084	src/mindroom/custom_tools/coding.py	_relativize_path	function	900	905
0084	src/mindroom/custom_tools/coding.py	_format_rg_line	function	908	912
0084	src/mindroom/custom_tools/coding.py	_append_trailing_context	function	915	932
0084	src/mindroom/custom_tools/coding.py	_format_rg_output	function	935	978
0084	src/mindroom/custom_tools/coding.py	_validate_glob_pattern	function	981	987
0084	src/mindroom/custom_tools/coding.py	_validate_grep_request	function	990	1004
0084	src/mindroom/custom_tools/coding.py	_grep_file	function	1007	1049
0084	src/mindroom/custom_tools/coding.py	_filter_hidden_and_ignored	function	1052	1077
0084	src/mindroom/custom_tools/coding.py	_collect_grep_files	function	1080	1106
0084	src/mindroom/custom_tools/coding.py	_python_grep_fallback	function	1109	1149
0085	src/mindroom/custom_tools/compact_context.py	CompactContextTools	class	20	63
0085	src/mindroom/custom_tools/compact_context.py	CompactContextTools.__init__	method	23	34
0085	src/mindroom/custom_tools/compact_context.py	CompactContextTools.compact_context	async_method	36	63
0086	src/mindroom/custom_tools/config_manager.py	_is_known_tool_entry	function	39	41
0086	src/mindroom/custom_tools/config_manager.py	_preserve_tool_overrides	function	44	50
0086	src/mindroom/custom_tools/config_manager.py	validate_knowledge_bases	function	53	80
0086	src/mindroom/custom_tools/config_manager.py	_save_runtime_validated_config	function	83	86
0086	src/mindroom/custom_tools/config_manager.py	_InfoType	class	89	100
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools	class	103	977
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools.__init__	method	110	130
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools.get_info	method	132	187
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools.manage_agent	method	189	262
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools.manage_team	method	264	285
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._load_mindroom_docs	method	289	299
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._load_help_text	method	301	305
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._load_config_or_error	method	307	317
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._load_config_and_tool_metadata_or_error	method	319	337
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._get_available_models	method	339	374
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._format_schema_field	method	376	395
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._get_config_schema	method	397	423
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._get_mindroom_info	method	425	446
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._agent_entries_for_scope	method	448	472
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._list_agents	method	474	499
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._list_teams	method	501	522
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._list_available_tools	method	524	547
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._get_tool_details	method	549	586
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._create_agent_config	method	588	666
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._update_agent_config	method	668	771
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._create_team_config	method	773	826
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._validate_agent_config	method	828	887
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._get_agent_config	method	889	903
0086	src/mindroom/custom_tools/config_manager.py	ConfigManagerTools._generate_agent_template	method	905	977
0087	src/mindroom/custom_tools/delegate.py	DelegateTools	class	34	182
0087	src/mindroom/custom_tools/delegate.py	DelegateTools.__init__	method	37	59
0087	src/mindroom/custom_tools/delegate.py	DelegateTools._build_instructions	method	61	71
0087	src/mindroom/custom_tools/delegate.py	DelegateTools.delegate_task	async_method	73	159
0087	src/mindroom/custom_tools/delegate.py	DelegateTools._build_delegated_runtime_context	method	161	182
0087	src/mindroom/custom_tools/delegate.py	_resolve_delegated_room_id	function	185	195
0088	src/mindroom/custom_tools/dynamic_tools.py	DynamicToolsToolkit	class	21	248
0088	src/mindroom/custom_tools/dynamic_tools.py	DynamicToolsToolkit.__init__	method	24	42
0088	src/mindroom/custom_tools/dynamic_tools.py	DynamicToolsToolkit._payload	method	45	48
0088	src/mindroom/custom_tools/dynamic_tools.py	DynamicToolsToolkit._loaded_toolkits	method	50	55
0088	src/mindroom/custom_tools/dynamic_tools.py	DynamicToolsToolkit._allowed_toolkits	method	57	58
0088	src/mindroom/custom_tools/dynamic_tools.py	DynamicToolsToolkit._initial_toolkits	method	60	61
0088	src/mindroom/custom_tools/dynamic_tools.py	DynamicToolsToolkit._scope_incompatible_tools	method	63	64
0088	src/mindroom/custom_tools/dynamic_tools.py	DynamicToolsToolkit._toolkit_entry	method	66	74
0088	src/mindroom/custom_tools/dynamic_tools.py	DynamicToolsToolkit._session_error	method	76	84
0088	src/mindroom/custom_tools/dynamic_tools.py	DynamicToolsToolkit.list_toolkits	method	86	97
0088	src/mindroom/custom_tools/dynamic_tools.py	DynamicToolsToolkit._load_tools_precheck	method	99	146
0088	src/mindroom/custom_tools/dynamic_tools.py	DynamicToolsToolkit.load_tools	method	148	189
0088	src/mindroom/custom_tools/dynamic_tools.py	DynamicToolsToolkit.unload_tools	method	191	248
0089	src/mindroom/custom_tools/gmail.py	GmailTools	class	26	68
0089	src/mindroom/custom_tools/gmail.py	GmailTools.__init__	method	32	64
0089	src/mindroom/custom_tools/gmail.py	GmailTools._should_fallback_to_original_auth	method	66	68
0090	src/mindroom/custom_tools/google_calendar.py	GoogleCalendarTools	class	26	79
0090	src/mindroom/custom_tools/google_calendar.py	GoogleCalendarTools.__init__	method	32	75
0090	src/mindroom/custom_tools/google_calendar.py	GoogleCalendarTools._should_fallback_to_original_auth	method	77	79
0091	src/mindroom/custom_tools/google_drive.py	GoogleDriveTools	class	30	97
0091	src/mindroom/custom_tools/google_drive.py	GoogleDriveTools.__init__	method	36	66
0091	src/mindroom/custom_tools/google_drive.py	GoogleDriveTools._coerce_max_read_size	method	68	93
0091	src/mindroom/custom_tools/google_drive.py	GoogleDriveTools._should_fallback_to_original_auth	method	95	97
0092	src/mindroom/custom_tools/google_service.py	_GoogleServiceThreadState	class	9	11
0092	src/mindroom/custom_tools/google_service.py	_GoogleServiceThreadState.__init__	method	10	11
0092	src/mindroom/custom_tools/google_service.py	ThreadLocalGoogleServiceMixin	class	14	28
0092	src/mindroom/custom_tools/google_service.py	ThreadLocalGoogleServiceMixin._google_service_state	method	17	19
0092	src/mindroom/custom_tools/google_service.py	ThreadLocalGoogleServiceMixin.service	method	22	24
0092	src/mindroom/custom_tools/google_service.py	ThreadLocalGoogleServiceMixin.service	method	27	28
0093	src/mindroom/custom_tools/google_sheets.py	GoogleSheetsTools	class	32	85
0093	src/mindroom/custom_tools/google_sheets.py	GoogleSheetsTools.__init__	method	38	71
0093	src/mindroom/custom_tools/google_sheets.py	GoogleSheetsTools._should_fallback_to_original_auth	method	73	75
0093	src/mindroom/custom_tools/google_sheets.py	GoogleSheetsTools._normalize_dashboard_config_kwargs	method	77	85
0094	src/mindroom/custom_tools/homeassistant.py	HomeAssistantTools	class	22	364
0094	src/mindroom/custom_tools/homeassistant.py	HomeAssistantTools.__init__	method	25	65
0094	src/mindroom/custom_tools/homeassistant.py	HomeAssistantTools._load_config	method	67	74
0094	src/mindroom/custom_tools/homeassistant.py	HomeAssistantTools._api_request	async_method	76	115
0094	src/mindroom/custom_tools/homeassistant.py	HomeAssistantTools.get_entity_state	async_method	117	139
0094	src/mindroom/custom_tools/homeassistant.py	HomeAssistantTools.list_entities	async_method	141	173
0094	src/mindroom/custom_tools/homeassistant.py	HomeAssistantTools.turn_on	async_method	175	191
0094	src/mindroom/custom_tools/homeassistant.py	HomeAssistantTools.turn_off	async_method	193	209
0094	src/mindroom/custom_tools/homeassistant.py	HomeAssistantTools.toggle	async_method	211	227
0094	src/mindroom/custom_tools/homeassistant.py	HomeAssistantTools.set_brightness	async_method	229	251
0094	src/mindroom/custom_tools/homeassistant.py	HomeAssistantTools.set_color	async_method	253	277
0094	src/mindroom/custom_tools/homeassistant.py	HomeAssistantTools.set_temperature	async_method	279	298
0094	src/mindroom/custom_tools/homeassistant.py	HomeAssistantTools.activate_scene	async_method	300	315
0094	src/mindroom/custom_tools/homeassistant.py	HomeAssistantTools.trigger_automation	async_method	317	332
0094	src/mindroom/custom_tools/homeassistant.py	HomeAssistantTools.call_service	async_method	334	364
0095	src/mindroom/custom_tools/matrix_api.py	MatrixSearchError	class	28	29
0095	src/mindroom/custom_tools/matrix_api.py	MatrixSearchResponse	class	33	89
0095	src/mindroom/custom_tools/matrix_api.py	MatrixSearchResponse._malformed_response_error	method	41	42
0095	src/mindroom/custom_tools/matrix_api.py	MatrixSearchResponse._matrix_error_from_dict	method	45	52
0095	src/mindroom/custom_tools/matrix_api.py	MatrixSearchResponse.from_dict	method	55	89
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools	class	92	1539
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools.__init__	method	137	141
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._payload	method	144	147
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._context_error	method	150	154
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._error_payload	method	157	175
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._normalize_response	method	178	195
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._normalize_matrix_error	method	198	201
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._supported_actions_message	method	204	205
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._normalize_action	method	208	209
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._resolve_room_id	method	212	226
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._validate_bool	method	229	236
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._validate_non_empty_string	method	239	249
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._resolve_state_key	method	252	259
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._validate_content	method	262	271
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._content_summary	method	274	284
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._copy_string_keyed_dict	method	287	296
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._validate_string_list	method	299	313
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._validate_search_order_by	method	316	321
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._validate_search_keys	method	324	331
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._validate_search_limit	method	334	338
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._validate_optional_dict	method	341	352
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._validate_optional_string	method	355	365
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._truncate_snippet	method	368	374
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._search_snippet_text	method	377	382
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._normalize_search_event_payload	method	385	404
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._normalize_search_context_payload	method	407	440
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._build_search_filter	method	443	469
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._build_search_request_body	method	472	504
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._build_search_path	method	507	511
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._check_rate_limit	method	514	548
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._audit_write	method	551	606
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._state_write_policy_error	method	609	645
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._send_event_policy_error	method	648	679
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._record_send_event_outbound_cache_write	async_method	682	698
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._resolve_redaction_cache_write_requirement	async_method	701	733
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._send_event	async_method	735	886
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._get_state	async_method	888	968
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._put_state	async_method	970	1113
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._redact	async_method	1115	1244
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._get_event	async_method	1246	1315
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools._search	async_method	1317	1395
0095	src/mindroom/custom_tools/matrix_api.py	MatrixApiTools.matrix_api	async_method	1397	1539
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperationResult	class	50	54
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperations	class	57	801
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperations._result	method	66	67
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperations._send_matrix_text	async_method	69	107
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperations._maybe_add_interactive_question	async_method	109	138
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperations._message_send_or_reply	async_method	140	328
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperations._message_react	async_method	330	371
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperations._message_read	async_method	373	422
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperations._build_edit_options	method	425	445
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperations._thread_reply_count	method	448	459
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperations._thread_latest_activity_ts	method	462	478
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperations._serialize_thread_root	async_method	480	522
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperations._room_threads	async_method	524	569
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperations._thread_read_payload	async_method	571	596
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperations._message_thread_list	async_method	598	619
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperations._message_edit	async_method	621	703
0096	src/mindroom/custom_tools/matrix_conversation_operations.py	MatrixMessageOperations.dispatch_action	async_method	705	801
0097	src/mindroom/custom_tools/matrix_helpers.py	check_rate_limit	function	15	54
0098	src/mindroom/custom_tools/matrix_message.py	MatrixMessageTools	class	18	312
0098	src/mindroom/custom_tools/matrix_message.py	MatrixMessageTools.__init__	method	36	40
0098	src/mindroom/custom_tools/matrix_message.py	MatrixMessageTools._payload	method	43	46
0098	src/mindroom/custom_tools/matrix_message.py	MatrixMessageTools._operation_result_payload	method	49	53
0098	src/mindroom/custom_tools/matrix_message.py	MatrixMessageTools._context_error	method	56	60
0098	src/mindroom/custom_tools/matrix_message.py	MatrixMessageTools._read_limit	method	63	66
0098	src/mindroom/custom_tools/matrix_message.py	MatrixMessageTools._action_supports_attachments	method	69	70
0098	src/mindroom/custom_tools/matrix_message.py	MatrixMessageTools._validate_matrix_message_request	method	72	111
0098	src/mindroom/custom_tools/matrix_message.py	MatrixMessageTools._check_rate_limit	method	114	130
0098	src/mindroom/custom_tools/matrix_message.py	MatrixMessageTools._message_context	method	132	164
0098	src/mindroom/custom_tools/matrix_message.py	MatrixMessageTools.matrix_message	async_method	166	312
0099	src/mindroom/custom_tools/matrix_room.py	_MatrixRoomRequest	class	27	33
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools	class	36	521
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools.__init__	method	50	54
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools._payload	method	57	60
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools._context_error	method	63	67
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools._thread_limit	method	70	74
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools._thread_reply_count	method	77	91
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools._check_rate_limit	method	94	107
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools._transport_error_message	method	110	113
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools._input_error	method	116	117
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools._normalize_optional_str_fields	method	120	147
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools._normalize_request	method	150	182
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools._dispatch_action	async_method	184	207
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools._room_info	async_method	209	260
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools._members	async_method	262	305
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools._threads	async_method	307	368
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools._state	async_method	370	456
0099	src/mindroom/custom_tools/matrix_room.py	MatrixRoomTools.matrix_room	async_method	458	521
0100	src/mindroom/custom_tools/memory.py	MemoryTools	class	34	253
0100	src/mindroom/custom_tools/memory.py	MemoryTools.__init__	method	37	61
0100	src/mindroom/custom_tools/memory.py	MemoryTools.add_memory	async_method	63	90
0100	src/mindroom/custom_tools/memory.py	MemoryTools.search_memories	async_method	92	125
0100	src/mindroom/custom_tools/memory.py	MemoryTools.list_memories	async_method	127	158
0100	src/mindroom/custom_tools/memory.py	MemoryTools.get_memory	async_method	160	186
0100	src/mindroom/custom_tools/memory.py	MemoryTools.update_memory	async_method	188	220
0100	src/mindroom/custom_tools/memory.py	MemoryTools.delete_memory	async_method	222	253
0101	src/mindroom/custom_tools/scheduler.py	_raise_for_scheduler_error	function	17	19
0101	src/mindroom/custom_tools/scheduler.py	SchedulerTools	class	22	132
0101	src/mindroom/custom_tools/scheduler.py	SchedulerTools.__init__	method	25	29
0101	src/mindroom/custom_tools/scheduler.py	SchedulerTools.schedule	async_method	31	63
0101	src/mindroom/custom_tools/scheduler.py	SchedulerTools.edit_schedule	async_method	65	90
0101	src/mindroom/custom_tools/scheduler.py	SchedulerTools.list_schedules	async_method	92	110
0101	src/mindroom/custom_tools/scheduler.py	SchedulerTools.cancel_schedule	async_method	112	132
0102	src/mindroom/custom_tools/self_config.py	SelfConfigTools	class	31	218
0102	src/mindroom/custom_tools/self_config.py	SelfConfigTools.__init__	method	34	41
0102	src/mindroom/custom_tools/self_config.py	SelfConfigTools.get_own_config	method	43	63
0102	src/mindroom/custom_tools/self_config.py	SelfConfigTools.update_own_config	method	65	218
0103	src/mindroom/custom_tools/subagents.py	_now_iso	function	35	36
0103	src/mindroom/custom_tools/subagents.py	_now_epoch	function	39	40
0103	src/mindroom/custom_tools/subagents.py	_payload	function	43	49
0103	src/mindroom/custom_tools/subagents.py	_context_error	function	52	57
0103	src/mindroom/custom_tools/subagents.py	_get_context	function	60	64
0103	src/mindroom/custom_tools/subagents.py	_normalize_spawn_summary	function	67	76
0103	src/mindroom/custom_tools/subagents.py	_validate_spawn_metadata	function	79	82
0103	src/mindroom/custom_tools/subagents.py	_registry_path	function	85	87
0103	src/mindroom/custom_tools/subagents.py	_normalize_registry	function	90	93
0103	src/mindroom/custom_tools/subagents.py	_load_registry	function	96	106
0103	src/mindroom/custom_tools/subagents.py	_maybe_reuse_spawned_session	async_function	109	152
0103	src/mindroom/custom_tools/subagents.py	_save_registry	function	155	160
0103	src/mindroom/custom_tools/subagents.py	_coerce_epoch	function	163	186
0103	src/mindroom/custom_tools/subagents.py	_entry_recency	function	189	195
0103	src/mindroom/custom_tools/subagents.py	_bounded_limit	function	198	201
0103	src/mindroom/custom_tools/subagents.py	_bounded_offset	function	204	207
0103	src/mindroom/custom_tools/subagents.py	_session_key_to_room_thread	function	210	215
0103	src/mindroom/custom_tools/subagents.py	_agent_thread_mode	function	218	224
0103	src/mindroom/custom_tools/subagents.py	_threaded_dispatch_error	function	227	246
0103	src/mindroom/custom_tools/subagents.py	_send_matrix_text	async_function	249	280
0103	src/mindroom/custom_tools/subagents.py	_spawn_room_mode_error	function	283	292
0103	src/mindroom/custom_tools/subagents.py	_spawn_followup_warnings	async_function	295	335
0103	src/mindroom/custom_tools/subagents.py	_spawn_session_payload	async_function	338	386
0103	src/mindroom/custom_tools/subagents.py	_record_session	function	389	432
0103	src/mindroom/custom_tools/subagents.py	_in_scope	function	435	441
0103	src/mindroom/custom_tools/subagents.py	_entry_thread_id	function	444	448
0103	src/mindroom/custom_tools/subagents.py	_resolve_by_label	function	451	478
0103	src/mindroom/custom_tools/subagents.py	_lookup_target_agent	function	481	489
0103	src/mindroom/custom_tools/subagents.py	SubAgentsTools	class	492	669
0103	src/mindroom/custom_tools/subagents.py	SubAgentsTools.__init__	method	495	504
0103	src/mindroom/custom_tools/subagents.py	SubAgentsTools.agents_list	async_method	506	517
0103	src/mindroom/custom_tools/subagents.py	SubAgentsTools.sessions_send	async_method	519	589
0103	src/mindroom/custom_tools/subagents.py	SubAgentsTools.sessions_spawn	async_method	591	633
0103	src/mindroom/custom_tools/subagents.py	SubAgentsTools.list_sessions	async_method	635	669
0104	src/mindroom/custom_tools/thread_summary.py	ThreadSummaryTools	class	19	131
0104	src/mindroom/custom_tools/thread_summary.py	ThreadSummaryTools.__init__	method	22	26
0104	src/mindroom/custom_tools/thread_summary.py	ThreadSummaryTools._payload	method	29	32
0104	src/mindroom/custom_tools/thread_summary.py	ThreadSummaryTools._context_error	method	35	40
0104	src/mindroom/custom_tools/thread_summary.py	ThreadSummaryTools.set_thread_summary	async_method	42	131
0105	src/mindroom/custom_tools/thread_tags.py	_serialized_tags	function	32	34
0105	src/mindroom/custom_tools/thread_tags.py	_serialized_tags_for_output	function	37	46
0105	src/mindroom/custom_tools/thread_tags.py	_thread_matches_tag_filters	function	49	61
0105	src/mindroom/custom_tools/thread_tags.py	ThreadTagsTools	class	64	438
0105	src/mindroom/custom_tools/thread_tags.py	ThreadTagsTools.__init__	method	67	71
0105	src/mindroom/custom_tools/thread_tags.py	ThreadTagsTools._payload	method	74	77
0105	src/mindroom/custom_tools/thread_tags.py	ThreadTagsTools._context_error	method	80	84
0105	src/mindroom/custom_tools/thread_tags.py	ThreadTagsTools.tag_thread	async_method	86	176
0105	src/mindroom/custom_tools/thread_tags.py	ThreadTagsTools.untag_thread	async_method	178	285
0105	src/mindroom/custom_tools/thread_tags.py	ThreadTagsTools.list_thread_tags	async_method	287	438
0106	src/mindroom/delivery_gateway.py	_is_placeholder_delivery_failure	function	75	79
